square_feet,bathrooms,bedrooms,state,pets_allowed,fee,has_photo
300.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
690.0,1.0,1.0,IN,Cats,No,Thumbnail
850.0,2.0,2.0,KY,"Cats,Dogs",No,Thumbnail
1050.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
720.0,1.0,1.0,NJ,"Cats,Dogs",No,Thumbnail
808.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
975.0,1.0,2.0,FL,"Cats,Dogs",No,Yes
1040.0,1.0,3.0,CA,"Cats,Dogs",No,Yes
1178.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1331.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
700.0,1.0,1.0,MA,"Cats,Dogs",No,Yes
1021.0,2.0,2.0,LA,"Cats,Dogs",No,Yes
1363.0,2.0,3.0,MO,"Cats,Dogs",No,Yes
1008.0,2.0,2.0,CO,"Cats,Dogs",No,No
1120.0,2.0,2.0,NJ,"Cats,Dogs",No,Thumbnail
1202.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1025.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
370.0,1.0,1.0,OR,Cats,No,Thumbnail
670.0,1.0,1.0,VA,Cats,No,Thumbnail
1100.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
948.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
715.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1000.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1515.0,2.5,2.0,VA,"Cats,Dogs",No,Yes
837.0,1.0,1.0,KS,"Cats,Dogs",No,Thumbnail
900.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1178.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
798.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
231.0,1.0,0.0,WA,Cats,No,Thumbnail
800.0,1.0,1.0,KY,"Cats,Dogs",No,Yes
624.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
661.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
924.0,2.0,2.0,WA,"Cats,Dogs",No,No
550.0,1.0,1.0,PA,"Cats,Dogs",No,Yes
904.0,1.5,2.0,VA,"Cats,Dogs",No,Yes
600.0,2.0,2.0,NV,"Cats,Dogs",No,Yes
230.0,1.0,1.0,TN,"Cats,Dogs",No,Thumbnail
934.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
1254.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1025.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
846.0,1.0,2.0,IL,"Cats,Dogs",No,Yes
650.0,1.0,1.0,MO,"Cats,Dogs",No,Thumbnail
1280.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
1205.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1902.0,2.0,4.0,WA,"Cats,Dogs",No,Yes
1009.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
885.0,1.5,2.0,KY,"Cats,Dogs",No,Thumbnail
780.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail
1170.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
511.0,1.0,1.0,TX,"Cats,Dogs",No,No
1017.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
1023.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
818.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
1392.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
725.0,1.0,1.0,WA,Cats,No,Thumbnail
912.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
1012.0,1.5,2.0,CA,"Cats,Dogs",No,Yes
1460.0,2.5,3.0,OH,"Cats,Dogs",No,Yes
1016.0,2.0,2.0,NV,"Cats,Dogs",No,Yes
1350.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
883.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
754.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1300.0,1.5,3.0,MA,"Cats,Dogs",No,Thumbnail
810.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
300.0,1.0,0.0,NH,"Cats,Dogs",No,Thumbnail
710.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
990.0,1.0,2.0,NH,"Cats,Dogs",No,Thumbnail
844.0,1.5,1.0,NH,"Cats,Dogs",No,Yes
700.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1149.0,2.0,2.0,TN,"Cats,Dogs",No,Yes
920.0,1.0,2.0,IA,"Cats,Dogs",No,Yes
720.0,1.0,1.0,CA,Cats,No,Thumbnail
950.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1227.0,2.0,3.0,MD,"Cats,Dogs",No,Yes
1103.0,1.0,2.0,GA,"Cats,Dogs",No,Yes
1153.0,2.0,3.0,CA,"Cats,Dogs",No,Thumbnail
1560.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
744.0,1.0,1.0,IN,"Cats,Dogs",No,Yes
998.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1463.0,2.0,2.0,LA,"Cats,Dogs",No,No
1330.0,2.0,3.0,IL,"Cats,Dogs",No,Yes
1119.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
1221.0,2.0,2.0,LA,"Cats,Dogs",No,Yes
1130.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
700.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
957.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
875.0,1.0,2.0,OH,"Cats,Dogs",No,No
723.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
705.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1107.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
1030.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
1075.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
731.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
415.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
950.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
731.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
811.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1219.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
641.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
786.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
1200.0,2.0,3.0,MD,"Cats,Dogs",No,Yes
755.0,1.0,1.0,MI,"Cats,Dogs",No,Yes
774.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
750.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1282.0,2.0,2.0,CO,"Cats,Dogs",No,No
1193.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1045.0,1.5,2.0,MA,"Cats,Dogs",No,No
600.0,1.0,1.0,CA,Cats,No,Yes
960.0,1.0,2.0,PA,"Cats,Dogs",No,Yes
1000.0,1.0,2.0,IL,"Cats,Dogs",No,Thumbnail
715.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
932.0,1.0,1.0,MO,"Cats,Dogs",No,Yes
1042.0,1.0,2.0,NV,"Cats,Dogs",No,Yes
1040.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
786.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
838.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1042.0,2.0,2.0,OH,"Cats,Dogs",No,No
1100.0,2.0,2.0,NY,"Cats,Dogs",No,Thumbnail
975.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1195.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
600.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,MO,"Cats,Dogs",No,Yes
997.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
819.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1002.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
793.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
708.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1209.0,1.0,2.0,TX,"Cats,Dogs",No,Yes
822.0,1.0,1.0,TX,"Cats,Dogs",No,No
1371.0,1.5,2.0,ND,"Cats,Dogs",No,No
742.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
900.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
900.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
720.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1041.0,2.0,2.0,CA,"Cats,Dogs",No,No
832.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
836.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
867.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
741.0,1.0,1.0,MD,"Cats,Dogs",No,No
780.0,1.0,1.0,NY,"Cats,Dogs",No,Yes
900.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1000.0,1.0,2.0,FL,"Cats,Dogs",No,Yes
720.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1088.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
576.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
780.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
660.0,1.0,1.0,KS,"Cats,Dogs",No,Yes
867.0,1.0,1.0,TN,"Cats,Dogs",No,Thumbnail
900.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1120.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
1500.0,1.0,2.0,PA,"Cats,Dogs",No,Thumbnail
1171.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
868.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1203.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
1189.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
684.0,1.0,2.0,CT,"Cats,Dogs",No,Thumbnail
950.0,2.0,2.0,TN,"Cats,Dogs",No,Yes
802.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1250.0,2.0,3.0,FL,"Cats,Dogs",No,Thumbnail
664.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
792.0,1.0,1.0,NJ,"Cats,Dogs",No,No
747.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1010.0,1.0,2.0,MD,Cats,No,Yes
760.0,1.0,2.0,AZ,"Cats,Dogs",No,Yes
1065.0,1.5,1.0,MD,"Cats,Dogs",No,Yes
790.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
670.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
670.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
990.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
798.0,1.0,1.0,TX,Cats,No,Thumbnail
773.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
512.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
1500.0,3.0,3.0,MS,"Cats,Dogs",No,Thumbnail
1160.0,2.0,2.0,KY,"Cats,Dogs",No,Yes
760.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
800.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
640.0,1.0,1.0,PA,"Cats,Dogs",No,Thumbnail
1050.0,2.0,3.0,MA,"Cats,Dogs",No,Thumbnail
800.0,1.0,2.0,IN,"Cats,Dogs",No,Thumbnail
1500.0,1.0,3.0,SD,"Cats,Dogs",No,Thumbnail
771.0,1.0,1.0,NV,"Cats,Dogs",No,Yes
1094.0,1.0,3.0,VA,"Cats,Dogs",No,Yes
505.0,1.0,1.0,CA,"Cats,Dogs",No,No
470.0,1.0,3.0,IA,"Cats,Dogs",No,Yes
605.0,1.0,2.0,GA,"Cats,Dogs",No,Thumbnail
678.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
1020.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
970.0,2.0,2.0,CO,"Cats,Dogs",No,Thumbnail
713.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1279.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
838.0,1.0,1.0,UT,"Cats,Dogs",No,Yes
731.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1263.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1148.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
725.0,1.0,1.0,IL,"Cats,Dogs",No,Yes
1089.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
903.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
559.0,1.0,3.0,UT,"Cats,Dogs",No,Thumbnail
865.0,1.0,1.0,TN,"Cats,Dogs",No,Yes
975.0,2.0,2.0,TN,"Cats,Dogs",No,Yes
553.0,1.0,1.0,MO,"Cats,Dogs",No,Thumbnail
1137.0,2.0,2.0,TX,"Cats,Dogs",No,No
659.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1095.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
468.0,1.0,2.0,NE,"Cats,Dogs",No,Thumbnail
704.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
897.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
780.0,1.0,2.0,IA,"Cats,Dogs",No,Yes
786.0,1.0,1.0,KY,"Cats,Dogs",No,No
756.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
1285.0,2.0,2.0,MO,"Cats,Dogs",No,Yes
1130.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
935.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
852.0,1.0,1.0,NV,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,WA,"Cats,Dogs",No,Thumbnail
500.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1046.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
725.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
776.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
1192.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
942.0,1.0,1.0,NE,Cats,No,Thumbnail
988.0,1.0,1.0,VA,"Cats,Dogs",No,No
1065.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
709.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
923.0,1.0,2.0,MO,"Cats,Dogs",No,Yes
1053.0,1.5,3.0,MD,"Cats,Dogs",No,Yes
1161.0,1.0,3.0,VA,"Cats,Dogs",No,Yes
704.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
1056.0,2.0,2.0,IL,"Cats,Dogs",No,Thumbnail
2063.0,2.0,3.0,MD,"Cats,Dogs",No,Yes
745.0,1.0,1.0,GA,"Cats,Dogs",No,No
936.0,1.5,1.0,PA,"Cats,Dogs",No,No
750.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1542.0,2.0,1.0,NV,"Cats,Dogs",No,Thumbnail
957.0,1.0,1.0,MA,"Cats,Dogs",No,Thumbnail
842.0,2.0,2.0,CA,"Cats,Dogs",No,No
732.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
1225.0,2.0,2.0,KY,"Cats,Dogs",No,Thumbnail
1200.0,2.0,2.0,MS,"Cats,Dogs",No,Thumbnail
1144.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
828.0,2.0,2.0,IA,"Cats,Dogs",No,Thumbnail
1180.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
597.0,1.0,1.0,AR,"Cats,Dogs",No,Thumbnail
1221.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
628.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
400.0,1.0,1.0,NV,"Cats,Dogs",No,Yes
600.0,1.0,1.0,CA,Cats,No,Thumbnail
589.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
625.0,1.0,1.0,PA,"Cats,Dogs",No,Yes
738.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
720.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
1460.0,1.5,1.0,MA,"Cats,Dogs",No,Yes
995.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
1008.0,1.5,2.0,TX,"Cats,Dogs",No,Yes
1217.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
675.0,1.0,1.0,OH,Cats,No,Yes
634.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1215.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1003.0,1.0,2.0,MN,"Cats,Dogs",No,Yes
1040.0,1.5,2.0,OH,"Cats,Dogs",No,Yes
655.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
615.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1013.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
865.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1150.0,2.0,2.0,FL,"Cats,Dogs",No,No
1045.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
1136.0,2.0,2.0,LA,"Cats,Dogs",No,Yes
1666.0,2.0,3.0,TN,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1425.0,3.0,2.0,GA,"Cats,Dogs",No,Yes
550.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
740.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
1205.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1335.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
660.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1226.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1450.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1100.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1075.0,2.0,3.0,NJ,Cats,No,Yes
443.0,1.0,2.0,NC,"Cats,Dogs",No,Yes
1818.0,3.0,3.0,ND,"Cats,Dogs",No,Yes
1145.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
570.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
680.0,1.0,1.0,IN,"Cats,Dogs",No,Thumbnail
619.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
721.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
665.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
640.0,1.0,1.0,WI,Cats,No,Thumbnail
1040.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
1164.0,2.0,2.0,MD,"Cats,Dogs",No,No
970.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1100.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
1107.0,2.0,3.0,MD,"Cats,Dogs",No,Thumbnail
775.0,1.0,1.0,TX,"Cats,Dogs",No,No
1035.0,2.0,2.0,TN,Cats,No,Thumbnail
775.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
1273.0,2.0,3.0,TN,"Cats,Dogs",No,No
900.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
934.0,2.0,2.0,IL,"Cats,Dogs",No,Yes
784.0,1.0,1.0,VA,"Cats,Dogs",No,No
836.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1210.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1222.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
596.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,MA,"Cats,Dogs",No,No
952.0,1.0,2.0,OR,"Cats,Dogs",No,Thumbnail
1124.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
572.0,1.0,1.0,WI,"Cats,Dogs",No,Yes
520.0,1.0,1.0,MA,"Cats,Dogs",Yes,Thumbnail
1000.0,1.0,2.0,CT,"Cats,Dogs",No,Yes
1223.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
650.0,1.0,1.0,NJ,Cats,No,Thumbnail
836.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
1326.0,2.0,3.0,KS,"Cats,Dogs",No,Thumbnail
1200.0,4.0,4.0,LA,Cats,No,Thumbnail
900.0,1.0,3.0,OK,"Cats,Dogs",No,Thumbnail
1173.0,2.0,2.0,MD,"Cats,Dogs",No,No
963.0,1.5,1.0,NJ,Cats,No,Yes
1033.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
966.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
680.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
844.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
1022.0,1.0,1.0,MD,Cats,No,Yes
1254.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1029.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
820.0,1.5,2.0,WI,"Cats,Dogs",No,Yes
547.0,1.0,3.0,OH,"Cats,Dogs",No,Yes
1107.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
833.0,1.0,1.0,OR,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
1056.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
772.0,1.0,1.0,MA,"Cats,Dogs",No,Yes
783.0,2.0,2.0,OH,"Cats,Dogs",No,Yes
889.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1239.0,2.5,2.0,KS,"Cats,Dogs",No,No
989.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
1082.0,2.0,2.0,CO,"Cats,Dogs",No,Thumbnail
1162.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1076.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
1251.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
805.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
730.0,1.0,2.0,CA,Cats,No,Yes
1132.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
730.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1120.0,1.5,2.0,PA,"Cats,Dogs",No,Thumbnail
582.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
900.0,1.0,2.0,GA,"Cats,Dogs",No,Yes
953.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1127.0,2.0,2.0,UT,"Cats,Dogs",No,Yes
478.0,1.0,1.0,OK,"Cats,Dogs",No,Yes
1050.0,2.0,2.0,AR,"Cats,Dogs",No,Thumbnail
777.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
1159.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1016.0,2.0,2.0,IN,"Cats,Dogs",No,Thumbnail
1150.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
589.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
800.0,1.0,2.0,KS,"Cats,Dogs",No,No
1040.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1500.0,1.5,3.0,CA,"Cats,Dogs",No,Thumbnail
900.0,1.0,2.0,NE,"Cats,Dogs",No,Yes
968.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1435.0,2.5,3.0,VA,"Cats,Dogs",No,Thumbnail
935.0,2.0,2.0,WA,"Cats,Dogs",No,Yes
1118.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
773.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
950.0,1.0,2.0,OH,Cats,No,Yes
765.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
830.0,2.0,2.0,CA,Cats,No,No
683.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1014.0,1.5,2.0,KY,"Cats,Dogs",No,Thumbnail
1228.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
519.0,1.0,2.0,FL,"Cats,Dogs",No,Thumbnail
950.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
1136.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1051.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
901.0,1.0,1.0,MO,"Cats,Dogs",No,Thumbnail
702.0,1.0,2.0,CA,Cats,No,Yes
714.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1004.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
855.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
640.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
800.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
702.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
850.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
600.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
300.0,1.0,1.0,IL,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1830.0,1.0,3.0,OH,"Cats,Dogs",No,Thumbnail
823.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
730.0,1.0,1.0,LA,"Cats,Dogs",No,No
760.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
1185.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail
2492.0,2.0,2.0,OK,"Cats,Dogs",No,Thumbnail
1245.0,2.0,3.0,WA,"Cats,Dogs",No,Thumbnail
1409.0,2.0,3.0,FL,"Cats,Dogs",No,Thumbnail
920.0,1.0,2.0,KS,"Cats,Dogs",No,No
580.0,1.0,1.0,MA,Cats,No,Yes
1452.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
705.0,1.0,2.0,OH,"Cats,Dogs",No,Thumbnail
1164.0,2.0,3.0,VA,"Cats,Dogs",No,Yes
1067.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
1055.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,MN,Cats,No,Thumbnail
950.0,1.0,2.0,SC,Cats,No,Thumbnail
808.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1074.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
930.0,2.0,2.0,OH,"Cats,Dogs",No,Yes
1262.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
1364.0,2.0,3.0,TN,"Cats,Dogs",No,Yes
1360.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
838.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
1046.0,1.0,1.0,LA,"Cats,Dogs",No,Thumbnail
463.0,1.0,3.0,MD,"Cats,Dogs",No,Yes
575.0,1.0,1.0,TN,"Cats,Dogs",No,Thumbnail
716.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
3595.0,3.0,5.0,CA,"Cats,Dogs",No,Thumbnail
744.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
854.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
900.0,1.0,1.0,SC,"Cats,Dogs",No,Yes
567.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1974.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
1100.0,1.0,2.0,GA,"Cats,Dogs",No,Thumbnail
925.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
789.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
656.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1296.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
926.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
1173.0,2.0,2.0,NJ,"Cats,Dogs",No,No
450.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
